0.0000, 0.0000, 1.4588, 1.4588
0.0000, 0.0000, 1.4613, 1.4613
0.0000, 0.0000, 1.4470, 1.4470
0.0000, 0.0000, 1.4599, 1.4599
0.0000, 0.0000, 1.4438, 1.4438
0.0000, 0.0000, 1.4595, 1.4595
0.0000, 0.0000, 1.4249, 1.4249
0.1303, -0.0043, 1.4750, 1.4750
0.9092, -0.0358, 1.4429, 1.4429
2.0247, -0.0492, 1.4560, 1.4560
3.2017, -0.0505, 1.4890, 1.4890
4.4237, -0.0501, 1.4882, 1.4882
5.6863, -0.0500, 1.4438, 1.4438
6.9312, -0.0500, 1.5193, 1.5193
8.1690, -0.0500, 1.4580, 1.4580
9.4493, -0.0637, 1.4902, 1.4902
10.4887, -0.2525, 1.6093, 1.6093
10.8351, -0.5503, 1.6356, 1.6356
11.3065, -1.2077, 1.5829, 1.5829
11.7913, -2.1795, 1.4636, 1.4636
12.2689, -3.2982, 1.5107, 1.5107
12.7160, -4.4622, 1.5288, 1.5288
13.0855, -5.6119, 1.4944, 1.4944
13.3911, -6.8431, 1.5176, 1.5176
13.6677, -8.0408, 1.5356, 1.5356
13.9576, -9.2792, 1.5110, 1.5110
14.2434, -10.5044, 1.5205, 1.5205
14.5302, -11.7234, 1.5269, 1.5269
14.8053, -12.8990, 1.4664, 1.4664
15.1746, -14.1111, 1.4702, 1.4702
15.6761, -15.2401, 1.4850, 1.4850
16.2550, -16.3563, 1.4878, 1.4878
16.8123, -17.4992, 1.5792, 1.5792
17.1435, -18.6828, 1.8687, 1.8687
17.2313, -19.4910, 1.9696, 1.9696
17.1210, -19.7129, 1.7181, 1.7181
16.9482, -19.8853, 1.6123, 1.6123
16.7192, -19.9972, 1.5396, 1.5396
16.4763, -20.0317, 1.5495, 1.5495
15.8703, -19.9992, 1.4804, 1.4804
14.8278, -19.9193, 1.4750, 1.4750
13.6639, -19.7244, 1.4516, 1.4516
12.5176, -19.3871, 1.4048, 1.4048
11.3765, -18.8949, 1.4392, 1.4392
10.2393, -18.3691, 1.4051, 1.4051
9.0854, -17.8460, 1.4228, 1.4228
7.9309, -17.3258, 1.4308, 1.4308
6.7891, -16.8539, 1.4036, 1.4036
5.6412, -16.4339, 1.4168, 1.4168
4.4321, -16.0044, 1.4342, 1.4342
3.2625, -15.5916, 1.4360, 1.4360
2.0939, -15.1976, 1.4588, 1.4588
1.4712, -14.8746, 1.7976, 1.7976
1.1746, -14.4800, 2.0020, 2.0020
1.0963, -14.2453, 2.0232, 2.0232
1.0686, -13.9961, 1.9648, 1.9648
1.1151, -13.5703, 1.7848, 1.7848
1.2128, -13.2600, 1.6762, 1.6762
1.3456, -13.0425, 1.6122, 1.6122
1.5186, -12.8546, 1.6061, 1.6061
1.7708, -12.6683, 1.5702, 1.5702
2.2109, -12.4543, 1.5606, 1.5606
3.1604, -12.1854, 1.5971, 1.5971
4.3314, -12.1594, 1.5293, 1.5293
5.5237, -12.4206, 1.5137, 1.5137
6.6764, -12.8802, 1.4621, 1.4621
7.7927, -13.4137, 1.4053, 1.4053
8.9093, -13.7567, 1.3895, 1.3895
9.7266, -13.6934, 1.6765, 1.6765
10.0757, -13.5636, 1.4046, 1.4046
10.2866, -13.4253, 1.2701, 1.2701
10.4572, -13.2525, 1.1717, 1.1717
10.6340, -12.9727, 1.1551, 1.1551
10.7595, -12.6872, 1.1702, 1.1702
10.8467, -12.2428, 1.1973, 1.1973
10.8720, -11.3887, 1.2962, 1.2962
10.7023, -10.3692, 1.4126, 1.4126
10.3792, -9.1391, 1.4106, 1.4106
10.0023, -7.9758, 1.3587, 1.3587
9.5944, -7.4416, 1.1934, 1.1934
8.9428, -7.1177, 1.2117, 1.2117
8.4731, -7.0630, 1.2520, 1.2520
7.7719, -7.1403, 1.3407, 1.3407
7.0179, -7.4450, 1.3938, 1.3938
6.0314, -7.9543, 1.4873, 1.4873
4.8587, -8.3068, 1.5071, 1.5071
3.6286, -8.3011, 1.4670, 1.4670
2.4119, -8.0594, 1.4131, 1.4131
1.1935, -7.7465, 1.4593, 1.4593
0.0028, -7.4454, 1.4628, 1.4628
-1.2061, -7.1335, 1.3867, 1.3867
-2.4220, -6.8270, 1.4000, 1.4000
-3.6598, -6.5173, 1.4351, 1.4351
-4.8489, -6.2212, 1.4221, 1.4221
-6.0405, -5.8624, 1.4124, 1.4124
-6.5125, -5.4924, 1.5878, 1.5878
-6.8222, -4.9278, 1.5733, 1.5733
-7.0690, -4.0495, 1.4991, 1.4991
-7.1494, -2.9397, 1.3989, 1.3989
-7.1087, -1.7227, 1.5405, 1.5405
-6.8439, -1.0851, 1.6242, 1.6242
-6.5197, -0.8295, 1.6579, 1.6579
-5.8793, -0.5091, 1.5481, 1.5481
-4.8799, -0.2556, 1.5827, 1.5827
-3.6943, -0.1210, 1.5581, 1.5581
-2.4463, -0.0943, 1.4952, 1.4952
-1.2307, -0.0911, 1.4797, 1.4797
0.0474, -0.0547, 1.4697, 1.4697